,command_address,response_address,command_memory,response_memory,command_memory_count,response_memory_count,comm_read_function,comm_write_fun,resp_read_fun,resp_write_fun,sub_function,command_length,resp_length,HH,'H','L',LL,control_mode,control_scheme,pump,crc_rate,measurement,time,result
22706,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,142.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.14,b'4'
22707,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,189.0,0.0,1.0,0.0,0.0,-6.9357590675354,1.22,b'4'
22708,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,-6.85048341751099,1.15,b'4'
22709,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-6.85048341751099,1.22,b'0'
22710,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.02103471755981,1.05,b'0'
22711,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.02103471755981,1.19,b'0'
22712,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,1.01,b'0'
22713,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-6.87890863418579,1.2,b'0'
22714,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,189.0,0.0,1.0,0.0,0.0,-6.9357590675354,1.2,b'4'
22715,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,189.0,0.0,1.0,0.0,0.0,-6.9357590675354,1.05,b'4'
22716,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,118.0,0.0,1.0,0.0,0.0,-6.99260997772217,1.15,b'4'
22717,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,142.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.29,b'4'
22718,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-6.85048341751099,1.25,b'0'
22719,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,1.27,b'0'
22720,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,228.0,0.0,1.0,0.0,0.0,-7.10630989074707,1.16,b'4'
22721,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,224.0,0.0,1.0,0.0,0.0,-6.90733337402344,1.24,b'4'
22722,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-6.90733337402344,1.3,b'0'
22723,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.13473558425903,1.16,b'0'
22724,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,1.13,b'0'
22725,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.10630989074707,1.0,b'0'
22726,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.02103471755981,1.26,b'0'
22727,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,1.01,b'0'
22728,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-6.99260997772217,1.08,b'0'
22729,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,1.27,b'0'
22730,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,85.0,0.0,1.0,0.0,0.0,-7.22001123428345,1.24,b'4'
22731,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.04945993423462,1.09,b'0'
22732,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.30528688430786,1.09,b'0'
22733,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.33371210098267,1.04,b'0'
22734,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.163161277771,1.28,b'0'
22735,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.30528688430786,1.18,b'0'
22736,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.30528688430786,1.02,b'0'
22737,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.33371210098267,1.05,b'0'
22738,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.24843645095825,1.06,b'0'
22739,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.36213779449463,1.2,b'0'
22740,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.24843645095825,1.09,b'0'
22741,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.27686214447021,1.16,b'0'
22742,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.163161277771,1.19,b'0'
22743,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,1.17,b'0'
22744,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,122.0,0.0,1.0,0.0,0.0,-7.1915864944458,1.02,b'4'
22745,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.1915864944458,1.02,b'0'
22746,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.07788562774658,1.26,b'0'
22747,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.02103471755981,1.26,b'0'
22748,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.22001123428345,1.27,b'0'
22749,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.163161277771,1.03,b'0'
22750,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.13473558425903,1.13,b'0'
22751,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.27686214447021,1.28,b'0'
22752,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.1915864944458,1.13,b'0'
22753,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.27686214447021,1.04,b'0'
22754,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.30528688430786,1.26,b'0'
22755,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.22001123428345,1.17,b'0'
22756,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,-7.24843645095825,1.02,b'4'
22757,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,-7.27686214447021,1.01,b'4'
22758,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,85.0,0.0,1.0,0.0,0.0,-7.22001123428345,1.27,b'4'
22759,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,1.08,b'0'
22760,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.24843645095825,1.07,b'0'
22761,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,1.22,b'0'
22762,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.24843645095825,1.2,b'0'
22763,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.24843645095825,1.11,b'0'
22764,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.163161277771,1.15,b'0'
22765,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.10630989074707,1.2,b'0'
22766,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-2.0,1.1,b'0'
22767,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.163161277771,1.03,b'0'
22768,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.13473558425903,1.01,b'0'
22769,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.04945993423462,1.05,b'0'
22770,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,-7.07788562774658,1.14,b'4'
22771,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,110.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.14,b'4'
22772,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,-7.07788562774658,1.01,b'4'
22773,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,1.0,0.0,0.0,1.1,b'0'
22774,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-6.96418428421021,1.23,b'0'
22775,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.07788562774658,1.12,b'0'
22776,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.07788562774658,1.11,b'0'
22777,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.04945993423462,1.23,b'0'
22778,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-6.90733337402344,1.29,b'0'
22779,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-6.96418428421021,1.17,b'0'
22780,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.93064212799072,1.03,b'0'
22781,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.95906782150269,1.25,b'0'
22782,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.7885160446167,1.09,b'0'
22783,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.87379217147827,1.1,b'0'
22784,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,1.24,b'0'
22785,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.84536695480347,1.17,b'0'
22786,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.84536695480347,1.03,b'0'
22787,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.84536695480347,1.13,b'0'
22788,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.95906782150269,1.28,b'0'
22789,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,-7.87379217147827,1.17,b'4'
22790,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.01591777801514,1.25,b'0'
22791,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.93064212799072,1.26,b'0'
22792,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.04434299468994,1.02,b'0'
22793,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,1.18,b'0'
22794,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.10119342803955,1.14,b'0'
22795,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.10119342803955,1.1,b'0'
22796,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.04434299468994,1.17,b'0'
22797,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.10119342803955,1.08,b'0'
22798,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,1.13,b'0'
22799,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.18646907806396,1.17,b'0'
22800,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.10119342803955,1.21,b'0'
22801,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.12961864471436,1.25,b'0'
22802,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.04434299468994,1.09,b'0'
22803,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.01591777801514,1.22,b'0'
22804,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.93064212799072,1.1,b'0'
22805,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.01591777801514,1.04,b'0'
22806,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.01591777801514,1.17,b'0'
22807,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,1.11,b'0'
22808,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.84536695480347,1.09,b'0'
22809,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,171.0,0.0,1.0,0.0,0.0,-7.76009130477905,1.05,b'4'
22810,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.7885160446167,1.26,b'0'
22811,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.73166561126709,1.02,b'0'
22812,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.8169412612915,1.09,b'0'
22813,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,63.0,0.0,1.0,0.0,0.0,-7.84536695480347,1.18,b'4'
22814,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,42.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,b'4'
22815,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,242.0,0.0,1.0,0.0,0.0,-7.70324039459229,1.05,b'4'
22816,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,1.08,b'0'
22817,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.7885160446167,1.25,b'0'
22818,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.84536695480347,1.2,b'0'
22819,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-7.87379217147827,1.19,b'0'
22820,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,-8.15804481506348,1.17,b'4'
22821,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.24332046508789,1.01,b'0'
22822,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.01591777801514,1.07,b'0'
22823,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.2717456817627,1.25,b'0'
22824,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.12961864471436,1.22,b'0'
22825,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.21489429473877,1.22,b'0'
22826,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.18646907806396,1.08,b'0'
22827,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.04434299468994,1.15,b'0'
22828,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.0,1.26,b'0'
22829,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.3285961151123,1.2,b'0'
22830,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.86867523193359,1.01,b'0'
22831,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.84025001525879,1.29,b'0'
22832,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.72654914855957,1.08,b'0'
22833,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,0.0,0.0,0.0,204.0,0.0,1.0,0.0,0.0,-8.58442306518555,1.12,b'4'
22834,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.66969871520996,1.13,b'0'
22835,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.75497436523438,1.27,b'0'
22836,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.64127349853516,1.07,b'0'
22837,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.49914741516113,1.02,b'0'
22838,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,0.0,1.0,0.0,0.0,-8.52757263183594,1.06,b'0'
